Order Date,Region,Category,Sales,Profit
2024-03-04,East,Furniture,41143.08,8571.41
2024-03-04,East,Office Supplies,17284.17,2570.8
2024-03-04,Central,Technology,12370.68,1827.9
2024-03-05,South,Office Supplies,28267.35,2284.38
2024-03-07,South,Office Supplies,33699.8,3617.77
2024-03-08,South,Furniture,21133.31,4811.46
2024-03-08,Central,Technology,6358.53,1589.55
2024-03-09,West,Office Supplies,29108.51,5362.57
2024-03-10,West,Office Supplies,23755.06,1951.29
2024-03-10,Central,Technology,16218.51,3782.34
2024-03-12,Central,Office Supplies,15228.56,2827.0
2024-03-13,South,Furniture,15182.73,2507.4
2024-03-13,West,Technology,36851.99,7558.97
2024-03-13,East,Technology,40984.89,10728.39
2024-03-13,West,Office Supplies,41321.72,5164.32
2024-03-15,East,Office Supplies,15485.1,1377.93
2024-03-15,East,Furniture,22095.31,5221.12
2024-03-17,South,Office Supplies,49914.73,2699.72
2024-03-17,East,Technology,24749.74,2879.18
2024-03-17,West,Office Supplies,35658.51,3107.88
2024-03-18,West,Furniture,47277.79,3698.43
2024-03-19,East,Technology,39421.7,10437.07
2024-03-19,Central,Furniture,46256.42,8648.81
2024-03-20,East,Technology,40253.18,8325.29
2024-03-21,Central,Office Supplies,45780.32,4015.27
2024-03-22,West,Technology,27077.7,1440.92
2024-03-23,South,Furniture,18166.54,4290.17
2024-03-23,South,Furniture,4552.14,1291.48
2024-03-25,Central,Technology,40852.72,11150.67
2024-03-25,South,Office Supplies,23935.03,3833.83
2024-03-26,Central,Furniture,46402.96,13545.75
2024-03-26,East,Technology,48863.42,9469.19
2024-03-26,Central,Technology,27373.66,7127.08
2024-03-27,South,Furniture,39047.54,2245.8
2024-03-27,Central,Technology,18168.4,4540.26
2024-03-27,South,Furniture,39256.41,5956.52
2024-03-28,East,Office Supplies,34770.64,7301.82
2024-03-28,West,Office Supplies,35581.71,2110.89
2024-03-28,West,Technology,2413.95,569.88
2024-03-28,Central,Furniture,11778.24,639.41
2024-03-28,East,Furniture,17974.7,3460.07
2024-03-29,West,Office Supplies,33106.85,8314.23
2024-03-30,East,Technology,42331.54,6069.52
2024-03-30,Central,Furniture,22687.29,1483.42
2024-03-31,West,Office Supplies,22574.39,4473.68
2024-03-31,Central,Technology,29859.08,5836.41
2024-04-03,South,Technology,2402.07,160.64
2024-04-03,Central,Technology,5560.1,436.79
2024-04-05,West,Furniture,47365.19,11169.64
2024-04-06,Central,Furniture,8257.11,1471.68
2024-04-07,West,Furniture,24957.0,4776.29
2024-04-07,Central,Furniture,14197.64,3458.07
2024-04-07,Central,Technology,11222.49,2018.5
2024-04-08,South,Office Supplies,7454.62,815.78
2024-04-08,West,Furniture,44782.59,2484.91
2024-04-10,East,Office Supplies,14894.2,2757.72
2024-04-10,West,Technology,25411.56,2791.71
2024-04-12,South,Furniture,4022.19,893.35
2024-04-12,East,Furniture,20683.14,1451.56
2024-04-13,South,Technology,2102.58,334.98
2024-04-13,South,Technology,4116.06,1002.42
2024-04-14,Central,Office Supplies,29201.18,5482.49
2024-04-14,West,Office Supplies,4401.49,560.0
2024-04-16,Central,Technology,49725.28,12726.37
2024-04-17,East,Office Supplies,11002.93,1802.23
2024-04-17,Central,Furniture,14984.14,825.29
2024-04-18,South,Furniture,32995.34,6698.96
2024-04-20,Central,Office Supplies,26597.69,3897.44
2024-04-21,East,Furniture,5164.9,271.81
2024-04-21,South,Office Supplies,42464.04,8343.04
2024-04-21,West,Technology,33509.9,2937.63
2024-04-23,Central,Furniture,15197.17,1329.03
2024-04-24,Central,Furniture,10003.6,1609.92
2024-04-25,East,Office Supplies,43324.89,9304.67
2024-04-26,West,Furniture,40196.34,5068.7
2024-05-01,East,Furniture,49439.44,13427.95
2024-05-03,West,Furniture,35288.32,5519.56
2024-05-06,Central,Technology,28344.35,6729.96
2024-05-07,South,Technology,9617.73,903.93
2024-05-08,West,Office Supplies,35646.45,4413.28
2024-05-08,Central,Technology,8957.58,1542.8
2024-05-08,East,Furniture,32457.4,2200.94
2024-05-09,West,Furniture,1236.01,123.99
2024-05-09,East,Technology,1364.67,79.59
2024-05-10,West,Furniture,43930.04,9838.83
2024-05-10,South,Office Supplies,3648.65,873.83
2024-05-12,Central,Office Supplies,16045.18,1535.48
2024-05-12,Central,Furniture,20567.5,2070.57
2024-05-13,West,Technology,41861.96,5467.92
2024-05-13,Central,Office Supplies,8327.27,619.77
2024-05-13,East,Office Supplies,31887.55,1714.66
2024-05-13,West,Technology,5279.25,469.49
2024-05-14,East,Furniture,13196.13,2699.56
2024-05-14,South,Technology,24016.41,2110.34
2024-05-14,West,Office Supplies,14926.23,2804.65
2024-05-15,Central,Technology,4828.73,697.53
2024-05-16,South,Technology,11506.47,2101.44
2024-05-16,South,Technology,41064.3,4811.45
2024-05-16,West,Office Supplies,28434.79,2260.47
2024-05-18,South,Technology,6674.44,594.55
2024-05-18,West,Technology,32163.27,2768.47
2024-05-18,West,Office Supplies,3891.12,815.33
2024-05-19,West,Furniture,10677.44,640.81
2024-05-20,South,Technology,9159.83,2342.04
2024-05-22,West,Office Supplies,9748.31,2428.47
2024-05-23,Central,Technology,29457.09,3646.46
2024-05-23,East,Furniture,4935.88,322.5
2024-05-23,East,Technology,3547.06,901.68
2024-05-23,Central,Technology,49093.38,13758.84
2024-05-24,East,Technology,32522.95,8616.17
2024-05-24,East,Furniture,45836.59,3886.43
2024-05-25,East,Office Supplies,41947.84,12069.56
2024-05-25,South,Office Supplies,9035.83,1512.5
2024-05-28,West,Technology,6304.95,1098.64
2024-05-28,Central,Furniture,21519.88,5430.96
2024-05-29,West,Office Supplies,28179.7,1933.1
2024-05-31,East,Technology,7992.37,792.71
2024-06-02,East,Office Supplies,33251.83,4550.99
2024-06-02,South,Furniture,45346.46,13252.14
2024-06-02,West,Office Supplies,13303.17,1071.61
2024-06-03,South,Technology,9764.03,1174.67
2024-06-03,West,Furniture,18409.08,2791.59
2024-06-06,South,Furniture,20026.99,3672.35
2024-06-06,South,Furniture,28237.42,2758.61
2024-06-07,East,Office Supplies,21822.68,5011.21
2024-06-07,West,Furniture,28211.33,8325.1
2024-06-07,South,Furniture,20317.6,2551.6
2024-06-08,South,Technology,28359.22,3452.76
2024-06-09,West,Technology,44716.7,4824.0
2024-06-09,East,Office Supplies,26921.61,7616.12
2024-06-10,West,Furniture,8106.88,1377.23
2024-06-10,South,Technology,37642.48,9494.46
2024-06-10,West,Technology,46734.81,13720.03
2024-06-10,South,Furniture,1799.71,450.35
2024-06-11,South,Office Supplies,23555.62,1485.8
2024-06-11,South,Furniture,30233.03,8851.22
2024-06-12,Central,Furniture,32028.63,3595.83
2024-06-13,South,Office Supplies,27407.9,4072.41
2024-06-13,East,Office Supplies,35966.25,2906.26
2024-06-13,South,Technology,48074.64,3329.56
2024-06-13,Central,Furniture,22591.19,4290.15
2024-06-14,Central,Technology,3877.77,1033.39
2024-06-14,Central,Office Supplies,19291.73,3004.94
2024-06-14,West,Furniture,48563.28,7161.81
2024-06-15,East,Office Supplies,43009.38,2906.69
2024-06-15,Central,Office Supplies,33065.25,1879.52
2024-06-15,West,Furniture,8150.92,2058.78
2024-06-15,South,Technology,24719.86,2764.77
2024-06-17,South,Office Supplies,26745.86,1683.66
2024-06-17,South,Office Supplies,45277.96,8979.05
2024-06-18,West,Furniture,46067.43,10842.57
2024-06-18,South,Office Supplies,10351.38,2866.88
2024-06-19,East,Technology,23149.66,4372.36
2024-06-19,West,Furniture,7636.31,1167.44
2024-06-20,East,Furniture,46053.48,9220.4
2024-06-21,East,Furniture,38350.8,2259.08
2024-06-21,West,Furniture,21121.32,3113.58
2024-06-23,South,Office Supplies,36223.58,7244.21
2024-06-23,South,Office Supplies,3161.96,343.14
2024-06-23,East,Furniture,30507.01,5236.27
2024-06-24,South,Furniture,10591.98,2634.57
2024-06-24,Central,Office Supplies,7802.43,561.3
2024-06-25,Central,Furniture,14666.22,1662.34
2024-06-26,West,Office Supplies,41885.92,10528.8
2024-06-26,West,Technology,46698.86,6851.99
2024-06-27,East,Furniture,30660.53,4254.64
2024-06-27,South,Office Supplies,4036.84,812.45
2024-06-27,East,Technology,24103.47,2558.39
2024-06-28,Central,Office Supplies,16274.42,3514.11
2024-06-30,East,Furniture,21027.56,1547.98
2024-06-30,West,Furniture,19275.29,2771.02
2024-07-03,South,Office Supplies,46242.06,12551.49
2024-07-03,Central,Furniture,10741.69,2050.46
2024-07-04,Central,Technology,31848.51,2697.08
2024-07-04,East,Furniture,10061.31,547.32
2024-07-04,West,Furniture,21412.7,2211.6
2024-07-05,East,Office Supplies,36659.66,9873.96
2024-07-05,Central,Furniture,49513.7,3005.27
2024-07-06,East,Furniture,24086.23,1907.84
2024-07-06,West,Office Supplies,34746.42,2122.52
2024-07-06,East,Furniture,45265.54,6394.72
2024-07-08,South,Office Supplies,12542.02,2989.07
2024-07-10,West,Technology,1652.71,85.36
2024-07-10,East,Technology,6122.57,1464.22
2024-07-11,Central,Furniture,34593.99,9351.52
2024-07-12,West,Technology,49975.07,10350.68
2024-07-13,South,Office Supplies,29157.39,1591.39
2024-07-14,Central,Office Supplies,18741.62,4081.41
2024-07-14,South,Technology,30993.91,2678.28
2024-07-15,East,Furniture,34520.19,3089.92
2024-07-17,South,Furniture,41825.66,3240.25
2024-07-17,South,Technology,32003.22,8590.54
2024-07-18,Central,Office Supplies,13304.75,3380.6
2024-07-18,West,Office Supplies,20088.97,4247.87
2024-07-19,Central,Technology,3763.48,256.93
2024-07-20,South,Office Supplies,21182.18,1788.15
2024-07-21,East,Furniture,36283.6,7395.74
2024-07-21,South,Furniture,25751.86,1988.02
2024-07-22,Central,Office Supplies,37539.7,10283.47
2024-07-23,Central,Office Supplies,25912.34,7449.31
2024-07-24,East,Office Supplies,3590.05,637.41
2024-07-25,West,Furniture,35368.07,3348.75
2024-07-25,West,Office Supplies,20508.89,3515.82
2024-07-27,Central,Office Supplies,24751.62,5834.44
2024-07-28,East,Furniture,24983.59,2026.42
2024-07-30,West,Office Supplies,12230.53,903.82
2024-07-31,West,Furniture,31147.01,9009.71
2024-07-31,East,Office Supplies,7845.88,502.05
2024-07-31,South,Furniture,19438.15,5266.57
2024-08-01,South,Furniture,35846.52,4199.7
2024-08-01,Central,Furniture,33684.94,5629.73
2024-08-02,Central,Furniture,1086.84,230.36
2024-08-03,Central,Furniture,45486.79,12314.71
2024-08-03,West,Furniture,8339.46,964.31
2024-08-04,West,Technology,48166.22,9524.33
2024-08-07,West,Furniture,34469.37,8571.49
2024-08-07,West,Furniture,11730.85,1269.96
2024-08-07,South,Technology,39454.56,4750.82
2024-08-08,South,Technology,21097.87,2170.39
2024-08-08,East,Furniture,6574.17,1504.63
2024-08-08,Central,Technology,37764.05,2954.12
2024-08-08,West,Technology,47295.64,4898.97
2024-08-09,East,Office Supplies,33549.86,6728.5
2024-08-09,Central,Furniture,7100.92,376.24
2024-08-10,South,Technology,25687.62,4022.26
2024-08-11,South,Furniture,40961.92,6276.93
2024-08-12,West,Furniture,16453.72,2994.72
2024-08-12,West,Furniture,8716.73,2528.8
2024-08-13,West,Furniture,42226.04,11481.87
2024-08-13,South,Furniture,43643.25,4400.4
2024-08-13,South,Technology,15591.53,3254.55
2024-08-15,Central,Technology,29436.54,6729.55
2024-08-16,South,Furniture,20868.49,2383.28
2024-08-17,Central,Technology,16440.59,2716.85
2024-08-18,Central,Office Supplies,1278.93,173.67
2024-08-21,Central,Technology,49372.04,2687.26
2024-08-22,South,Office Supplies,31833.47,4755.3
2024-08-22,Central,Office Supplies,1766.16,399.86
2024-08-23,East,Office Supplies,3105.78,240.74
2024-08-23,East,Technology,18586.18,1693.2
2024-08-24,South,Technology,6208.29,480.0
2024-08-25,Central,Technology,15810.01,1544.24
2024-08-25,South,Furniture,47468.76,10995.65
2024-08-26,South,Furniture,42549.16,6049.86
2024-08-26,South,Furniture,18616.82,2441.82
2024-08-27,East,Furniture,26460.25,5123.81
2024-08-27,West,Office Supplies,16947.81,4768.02
2024-08-30,Central,Furniture,33231.05,4546.65
2024-08-31,Central,Technology,37747.36,8963.83
2024-08-31,South,Technology,26521.46,6768.57
2024-08-31,South,Office Supplies,20856.99,2034.0
2024-09-01,South,Furniture,49664.69,6239.46
2024-09-03,West,Furniture,46918.77,4823.89
2024-09-03,Central,Office Supplies,37536.25,8985.02
2024-09-03,South,Office Supplies,41149.41,10962.59
2024-09-04,South,Technology,46506.57,5197.36
2024-09-06,East,Technology,25581.06,6185.4
2024-09-07,South,Technology,25748.42,1909.96
2024-09-07,East,Furniture,15021.13,1707.97
2024-09-07,Central,Technology,42296.09,7658.09
2024-09-08,West,Office Supplies,4475.66,1152.02
2024-09-08,East,Office Supplies,16853.86,4322.44
2024-09-12,East,Technology,2396.22,620.27
2024-09-15,Central,Technology,10917.86,2817.86
2024-09-15,East,Office Supplies,595.63,130.68
2024-09-16,East,Furniture,17003.16,4649.9
2024-09-16,East,Technology,8126.05,1590.11
2024-09-17,South,Technology,21197.47,3466.11
2024-09-17,South,Technology,12896.95,2325.75
2024-09-17,South,Office Supplies,1272.73,377.39
2024-09-17,South,Technology,3451.46,189.84
2024-09-18,East,Technology,46821.94,7566.96
2024-09-18,South,Technology,16255.72,1846.44
2024-09-19,East,Furniture,16985.44,1838.68
2024-09-22,South,Office Supplies,21643.06,5590.37
2024-09-23,East,Office Supplies,24944.88,4441.95
2024-09-23,Central,Office Supplies,41545.16,5390.94
2024-09-24,South,Technology,49954.99,12157.88
2024-09-25,South,Office Supplies,6369.38,929.49
2024-09-25,East,Technology,23869.78,6013.34
2024-09-26,South,Furniture,44901.21,10364.98
2024-09-27,South,Office Supplies,28924.32,8206.28
2024-09-27,East,Office Supplies,48977.83,11597.83
2024-09-29,West,Furniture,46281.68,11693.3
2024-09-30,East,Office Supplies,44925.4,6076.97
2024-09-30,South,Office Supplies,28604.18,3302.71
2024-10-01,West,Office Supplies,21592.71,1882.72
2024-10-01,Central,Technology,17068.77,1395.46
2024-10-01,West,Furniture,29285.76,3134.47
2024-10-02,East,Furniture,27278.14,5196.32
2024-10-02,Central,Office Supplies,17245.14,1786.17
2024-10-02,South,Furniture,18567.67,2276.21
2024-10-03,Central,Furniture,22486.54,6732.56
2024-10-03,South,Furniture,47021.0,12798.61
2024-10-04,East,Furniture,17499.32,1192.14
2024-10-05,East,Technology,48524.29,5931.41
2024-10-05,South,Technology,3078.41,395.59
2024-10-06,East,Furniture,32419.51,4997.45
2024-10-08,West,Office Supplies,22462.07,1884.07
2024-10-08,South,Technology,22625.82,5010.57
2024-10-08,East,Office Supplies,7794.54,2158.38
2024-10-09,South,Office Supplies,25108.45,4533.65
2024-10-11,West,Technology,42945.52,12227.23
2024-10-12,West,Technology,40620.57,9060.21
2024-10-12,East,Office Supplies,14600.38,2500.09
2024-10-13,West,Furniture,14200.61,3851.41
2024-10-15,West,Furniture,35401.46,10180.14
2024-10-16,East,Furniture,12490.67,1004.31
2024-10-17,East,Office Supplies,15560.19,2719.07
2024-10-17,Central,Office Supplies,45366.38,10666.37
2024-10-17,South,Furniture,17783.44,4981.42
2024-10-18,West,Office Supplies,6663.01,578.95
2024-10-19,East,Furniture,25638.58,6936.76
2024-10-21,South,Technology,25083.94,2513.07
2024-10-22,South,Office Supplies,9145.18,2019.62
2024-10-22,East,Office Supplies,17087.08,4020.07
2024-10-23,East,Furniture,41561.36,3552.3
2024-10-23,East,Office Supplies,25628.02,4570.9
2024-10-24,Central,Furniture,35920.36,9446.0
2024-10-24,Central,Office Supplies,20927.16,1300.77
2024-10-25,South,Office Supplies,19119.41,4069.43
2024-10-26,East,Furniture,2073.56,109.16
2024-10-27,Central,Furniture,6086.48,573.29
2024-10-27,Central,Technology,47948.98,10457.69
2024-10-28,South,Technology,988.11,205.99
2024-10-28,East,Office Supplies,36567.8,2833.68
2024-10-28,South,Furniture,37763.25,6446.52
2024-10-30,South,Office Supplies,27720.47,3041.35
2024-10-30,South,Furniture,31360.19,6118.6
2024-10-31,Central,Furniture,18278.51,2156.81
2024-10-31,West,Office Supplies,13962.27,3630.29
2024-10-31,South,Office Supplies,34252.71,7889.83
2024-11-02,Central,Technology,11389.97,1053.86
2024-11-03,East,Furniture,14048.64,2163.25
2024-11-04,South,Technology,20311.62,4798.99
2024-11-04,West,Office Supplies,18669.59,5398.25
2024-11-04,Central,Office Supplies,5769.16,550.78
2024-11-05,East,Technology,41114.57,7272.76
2024-11-05,West,Office Supplies,27908.38,6252.69
2024-11-06,Central,Furniture,23318.12,5646.46
2024-11-06,West,Technology,41636.46,6389.62
2024-11-06,South,Technology,4595.39,1019.7
2024-11-07,South,Office Supplies,16673.68,2264.49
2024-11-07,Central,Office Supplies,7168.66,1011.18
2024-11-08,East,Furniture,18521.11,4042.15
2024-11-09,South,Furniture,13804.67,3602.56
2024-11-09,West,Office Supplies,45633.7,12731.81
2024-11-09,West,Furniture,34404.37,8219.01
2024-11-10,West,Office Supplies,34460.62,8123.96
2024-11-11,South,Office Supplies,30033.21,6607.77
2024-11-11,East,Furniture,16303.21,3212.18
2024-11-12,Central,Technology,45732.91,9368.63
2024-11-13,East,Furniture,47052.94,8447.58
2024-11-13,West,Office Supplies,24839.77,2722.59
2024-11-13,South,Technology,13869.74,2007.24
2024-11-15,East,Technology,21980.85,2776.55
2024-11-16,West,Office Supplies,38501.65,4882.42
2024-11-16,East,Technology,7478.48,931.88
2024-11-17,Central,Office Supplies,24248.68,5009.56
2024-11-18,West,Furniture,22404.22,6400.1
2024-11-18,Central,Office Supplies,3098.36,250.51
2024-11-19,West,Office Supplies,27673.11,6148.48
2024-11-19,Central,Furniture,36284.3,2491.14
2024-11-19,South,Office Supplies,22177.57,5266.28
2024-11-21,South,Furniture,25129.97,4595.0
2024-11-22,West,Office Supplies,27565.96,4632.44
2024-11-23,Central,Office Supplies,40574.57,5811.61
2024-11-27,South,Furniture,32913.16,8707.71
2024-11-27,South,Office Supplies,33440.91,6703.29
2024-11-27,East,Furniture,29581.87,8801.25
2024-11-28,South,Office Supplies,3349.81,731.72
2024-11-28,Central,Office Supplies,19218.5,2208.27
2024-11-30,East,Furniture,49531.33,3393.6
2024-11-30,West,Furniture,6580.58,500.68
2024-12-01,West,Office Supplies,30768.82,8523.54
2024-12-02,South,Office Supplies,21403.46,2004.2
2024-12-04,East,Furniture,17288.64,2325.79
2024-12-04,East,Technology,3086.16,257.04
2024-12-06,West,Furniture,19597.72,5322.41
2024-12-06,Central,Technology,30464.51,8442.44
2024-12-06,South,Technology,35990.28,5664.57
2024-12-07,South,Office Supplies,1462.04,171.84
2024-12-08,East,Technology,38293.35,4786.13
2024-12-08,South,Technology,16418.62,3793.55
2024-12-08,Central,Technology,27761.79,3310.52
2024-12-09,East,Furniture,34147.16,7041.46
2024-12-10,South,Technology,33821.46,2340.16
2024-12-11,South,Furniture,47378.49,10719.59
2024-12-11,East,Technology,2146.1,408.24
2024-12-11,East,Technology,49558.72,11433.87
2024-12-12,Central,Furniture,8312.44,1866.47
2024-12-12,Central,Furniture,4738.65,1269.07
2024-12-12,West,Furniture,5309.65,661.57
2024-12-13,Central,Office Supplies,39660.15,5757.3
2024-12-13,South,Furniture,9000.69,632.17
2024-12-13,East,Furniture,45713.94,5888.6
2024-12-14,Central,Office Supplies,17363.01,3207.65
2024-12-14,South,Furniture,24927.69,7387.96
2024-12-15,East,Office Supplies,42015.51,11014.66
2024-12-15,East,Furniture,19454.01,4424.96
2024-12-16,Central,Office Supplies,14478.66,4062.44
2024-12-16,West,Furniture,47371.35,4656.61
2024-12-17,East,Furniture,48056.04,12891.24
2024-12-17,Central,Furniture,3976.75,272.12
2024-12-18,South,Furniture,47274.33,8904.1
2024-12-19,South,Office Supplies,28608.13,7547.04
2024-12-19,West,Furniture,25913.0,5821.42
2024-12-21,West,Office Supplies,17632.49,1603.28
2024-12-21,East,Office Supplies,18287.09,4488.81
2024-12-21,Central,Technology,37553.95,5393.22
